2023-11-30-10-24-40_hotel-import-format-7-xls, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-176. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-176.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-176. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-177. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-177. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-177. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-177. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-177. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-177.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-177. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-178. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-178. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-178. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-178. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-178. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-178.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-178. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-179. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-179. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-179. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-179. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-179. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-179.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-179. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-180. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-180. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-180. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-180. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-180. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-180.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-180. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-181. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-181. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-181. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-181. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-181. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-181.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-181. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-182. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-182. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-182. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-182. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-182. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-182.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-182. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-183. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-183. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-183. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-183. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-183. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-183.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-183. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-184. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-184. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-184. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-184. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-184. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-184.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-184. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-184. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-185. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-185. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-185. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-185. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-185. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-185.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-185. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-185. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-186. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-186. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-186. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-186. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-186. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-186.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-186. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-186. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-187. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-187. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-187. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-187. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-187. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-187.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-187. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-187. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-188. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-188. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-188. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-188. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-188. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-188.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-188. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-188. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-189. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-189. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-189. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-189.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-190. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-190. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-190. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-190.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-191. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-191. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-191. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-191.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-192. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-192. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-192. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-192.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-193. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-193. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-193. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-193.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-193. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-194. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-194. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-194. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-194.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-194. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-195. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-195. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-195. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-195.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-195. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-196. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-196. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-196. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-196.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-196. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-197. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-197. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-197. Warning: State does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-197. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-197. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-197. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-197.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-197. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-198. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-198. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-198. Warning: State does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-198. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-198. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-198. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-198.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-198. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-199. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-199. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-199. Warning: State does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-199. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-199. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-199. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-199.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-199. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-199. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-200. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-200. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-200. Warning: State does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-200. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-200. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-200. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-200.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-200. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-200. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-201. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-201. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-201. Warning: State does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-201. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-201. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-201. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-201.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-201. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-201. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-202. Warning: Hotel Type Keyword does not exists...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-202. Error: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-202. Warning: State does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-202. Failed: Destination does not exits...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-202. Failed: Room GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-202. Failed: Meal GST is not valid...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-202.  Failed: Hotel Category keyword does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-202. Failed: Hotel Destination does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Row No-202. Failed: Room Type does not exist...! - 30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
Total Records List. - 202 - Success Entry(0), Failed Entry(202), Updated Entry(0)_30-11-2023 10:24am, Added by- Bhanu Pratap, IP Address- 122.161.49.96
